Company,Model,Display Height,Display Width,Display Size,Display Quality,Display Type,Processor Name,Processor Generation,Memory,Ram,Videocard,Videocard Storage,Illuminated keyboard,Price,Website index
HP,ProBook 440 G9,1080.0,1920.0,14.0,,IPS,Intel Core i7,1255U,512.0,8.0,Iris Xe Graphics,,,680100,4
HP,ProBook 440 G9,1080.0,1920.0,14.0,,UWVA,Intel Core i3,1215U,256.0,8.0,Intel UHD Graphics 600,,,577700,4
HP,ProBook 440 G9,1080.0,1920.0,14.0,,UWVA,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,826300,4
HP,ProBook 440 G9,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,784500,4
HP,ProBook 440 G9,1080.0,1920.0,14.0,,UWVA,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,578200,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,Iris Xe Graphics,,,807700,4
HP,ProBook 445 G9,1080.0,1920.0,14.0,,,AMD Ryzen 7,5825U,256.0,8.0,AMD Radeon Graphics,,,1048800,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,NVIDIA GeForce MX570,2.0,,733800,4
HP,ProBook 455 G9,1080.0,1920.0,15.6,,UWVA,AMD Ryzen 7,5825U,256.0,8.0,AMD Radeon Graphics,,,690700,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i3,1215U,512.0,8.0,Intel UHD Graphics 600,,,652800,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,751000,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,Iris Xe Graphics,,,892100,4
HP,ProBook 445 G9,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5625U,512.0,8.0,AMD Radeon Graphics,,,707800,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,Iris Xe Graphics,,,813100,4
HP,ProBook 455 G9,1080.0,1920.0,15.6,,UWVA,AMD Ryzen 7,5825U,512.0,8.0,AMD Radeon Graphics,,,633000,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Iris Xe Graphics,,,384700,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,338200,4
HP,zBook Studio G8,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,16.0,NVIDIA GeForce RTX A2000,4.0,,1337000,4
HP,ProBook 450 G8,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,748500,4
HP,,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,NVIDIA GeForce MX550,2.0,,368300,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,Intel Iris Xe Graphics,,,836300,4
HP,,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,8.0,NVIDIA GeForce MX550,2.0,,383600,4
HP,255 G8,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5500U,512.0,8.0,AMD Radeon Graphics,,,404300,4
HP,250 G9,1080.0,1920.0,15.6,,TN,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,297200,4
HP,,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,NVIDIA GeForce MX550,2.0,,416600,4
HP,Spectre x360,2000.0,3000.0,13.5,,IPS,Intel Core i7,1255U,1024.0,16.0,Intel Iris Xe Graphics,,,942000,4
HP,15S,1080.0,1920.0,15.6,,IPS,AMD Ryzen 3,5300U,512.0,8.0,AMD Radeon Graphics,,,209200,4
HP,ZBOOK FIREFLY 16 G9 6B896EA,1200.0,1920.0,6.81,,IPS,Intel Core i7,1255U,1024.0,32.0,NVIDIA Quadro T500,,,1123500,4
HP,ZBook Studio 16 G9,1200.0,1920.0,16.0,,IPS,Intel Core i7,12800H,512.0,16.0,NVIDIA RTX A2000,8.0,,1225000,4
HP,ZBook Firefly 14 G9,1600.0,2560.0,14.0,,IPS,Intel Core i7,1265U,1024.0,32.0,NVIDIA Quadro T500,4.0,,1162300,4
HP,255 G8,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5500U,256.0,8.0,AMD Radeon Graphics,,,228900,4
HP,255 G8,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5500U,256.0,8.0,AMD Radeon Graphics,,,248900,4
HP,Omen,1080.0,1920.0,17.3,,IPS,Intel Core i7,13700HX,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1531700,4
HP,PRO X360 435 13,1080.0,1920.0,13.3,,IPS,AMD Ryzen 5,5625U,256.0,8.0,AMD Radeon Graphics,,,623000,4
HP,ProBook 440 G9,1080.0,1920.0,14.0,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,889000,4
HP,240 G9,1080.0,1920.0,14.0,,IPS,Intel Core i3,1215U,256.0,8.0,Intel Iris Xe Graphics,,,485800,4
HP,250 G8 45R43ES,1080.0,1920.0,15.6,,LED,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,240400,4
HP,Zbook Firefly,1080.0,1920.0,15.6,,,Intel Core i7,1165G7,512.0,16.0,NVIDIA Quadro T500,,,1088000,4
HP,HP 255 G9,1080.0,1920.0,15.6,,IPS,AMD Athlon,3150U,512.0,8.0,AMD Radeon Graphics,,,192100,4
HP,250 G8 779B6ES,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe Graphics,,,259400,4
HP,ZBook Fury 16,1200.0,1920.0,16.0,,IPS,Intel Core i7,12800HX,1024.0,32.0,NVIDIA GeForce RTX A2000,8.0,,1845500,4
HP,255 G9,1080.0,1920.0,15.6,,TN+film,AMD Ryzen 3,5425U,256.0,8.0,AMD Radeon Graphics,,,198000,4
HP,ProBook 450 G8,1080.0,1920.0,15.6,,"IPS, UWVA",Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe Graphics,,,611400,4
HP,EliteBook 840 G8,1080.0,1920.0,14.0,,IPS,Intel Core i5,1135G7,256.0,8.0,Iris Xe Graphics,,,711300,4
HP,EliteBook 840 G8,1080.0,1920.0,14.0,,IPS,Intel Core i5,1145G7,512.0,16.0,Iris Xe Graphics,,,1187300,4
HP,EliteBook 830 G8,1080.0,1920.0,13.3,,IPS,Intel Core i5,1145G7,512.0,16.0,Iris Xe Graphics,,,1068100,4
HP,EliteBook 830 G8,1080.0,1920.0,13.3,,IPS,Intel Core i5,1145G7,512.0,16.0,Iris Xe Graphics,,,1035700,4
HP,250 G9,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Iris Xe Graphics,,,507500,4
HP,EliteBook 640 G9,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,493100,4
HP,470 G9,1080.0,1920.0,17.3,,IPS,Intel Core i7,1255U,512.0,16.0,Iris Xe Graphics,,,740700,4
HP,250 G9,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,331000,4
HP,ZBOOK FURY 16 G9,1200.0,1920.0,16.0,,IPS,Intel Core i9,12950HX,1024.0,32.0,RTX A2000,8.0,,2571700,4
HP,ZBOOK FURY 16 G9,1200.0,1920.0,16.0,,IPS,Intel Core i7,12850HX,1024.0,32.0,RTX A2000,8.0,,2389800,4
HP,,1080.0,1920.0,17.3,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,568600,4
HP,ProBook 440 G9,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,669200,4
HP,250 G9,1080.0,1920.0,15.6,,SVA,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,279300,4
HP,ProBook 440 G9,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,556900,4
HP,PROBOOK 440 14 INCH G9,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,633400,4
HP,ProBook 440 G9,1080.0,1920.0,14.0,,IPS,Intel Core i7,1255U,256.0,8.0,Intel Iris Xe Graphics,,,683300,4
HP,ZBOOK POWER G9,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA Quadro T600,4.0,,1399900,4
HP,ZBOOK FIREFLY 14 G9,1200.0,1920.0,14.0,,IPS,Intel Core i7,1255U,512.0,16.0,NVIDIA Quadro T500,4.0,,1417900,4
HP,ZBOOK FURY 16 G9,1200.0,1920.0,16.0,,IPS,Intel Core i7,12800HX,512.0,16.0,RTX A1000,4.0,,1654800,4
HP,255 G8,1080.0,1920.0,15.6,,UWVA,AMD Ryzen 5,5500U,256.0,8.0,AMD Radeon Graphics,,,417200,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i3,1215U,256.0,8.0,Intel UHD Graphics,,,540500,4
HP,EliteBook 840 G9,1200.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,973100,4
HP,EliteBook 840 G9,1200.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,930600,4
HP,EliteBook 840 G8,1080.0,1920.0,14.0,,IPS,Intel Core i5,1135G7,512.0,16.0,Iris Xe Graphics,,,793400,4
HP,470 G8,1080.0,1920.0,17.3,,IPS,Intel Core i3,1125G4,256.0,8.0,Intel UHD Graphics,,,568900,4
HP,ProBook 640 G8,1080.0,1920.0,14.0,,IPS,Intel Core i5,1135G7,256.0,8.0,Iris Xe Graphics,,,609500,4
HP,255 G9,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5625U,256.0,8.0,AMD Radeon Graphics,,,212100,4
HP,Victus Gaming Laptop,1080.0,1920.0,15.6,,IPS,Intel Core i5,12450H,512.0,8.0,NVIDIA GeForce GTX 1650,4.0,,370300,4
HP,,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,256.0,8.0,Iris Xe Graphics,,,329400,4
HP,255 G9,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5825U,512.0,16.0,AMD Radeon Graphics,,,421700,4
HP,EliteBook 650 G9,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Iris Xe Graphics,,,734900,4
HP,250 G9,1080.0,1920.0,15.6,,IPS,Intel Pentium,N6000,512.0,16.0,Intel Iris Xe Graphics,,,361500,4
HP,255 G9,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5625U,256.0,8.0,AMD Radeon Graphics,,,244400,4
HP,250 G9,1080.0,1920.0,15.6,,IPS,Intel Pentium,N6000,256.0,8.0,Intel UHD Graphics,,,222900,4
HP,ProBook 450 G9,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,324700,4
HP,Strelka 22C1,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,8.0,Intel Iris Xe Graphics,,,352000,4
HP,EliteBook x360,1080.0,1920.0,13.3,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,1579400,4
HP,Victus,1080.0,1920.0,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,672700,4
HP,Victus,1080.0,1920.0,16.1,,IPS,AMD Ryzen 7,6800H,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,646400,4
HP,Victus,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5600H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,442600,4
HP,Pavilion X360,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,512.0,8.0,Intel Iris Xe Graphics,,,424100,4
HP,Envy X360,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe Graphics,,,396600,4
HP,Victus,1080.0,1920.0,16.1,,IPS,AMD Ryzen 5,5600H,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,511400,4
HP,EliteBook 840 G8,1080.0,1920.0,14.0,,UWVA,Intel Core i7,1185G7,512.0,32.0,Intel Iris Xe Graphics,,,991500,4
HP,EliteBook 840 G8,1080.0,1920.0,14.0,,,Intel Core i5,1145G7,256.0,8.0,Intel Iris Xe Graphics,,,614200,4
HP,EliteBook 840 G9,1200.0,1920.0,14.0,,UWVA,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,1357200,4
HP,EliteBook 830 G9,1200.0,1920.0,13.3,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,1090000,4
HP,EliteBook 850 G8,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,750000,4
HP,250 G8,1080.0,1920.0,15.6,,SVA,Intel Core i7,1165G7,512.0,16.0,Intel Iris Xe Graphics,,,498100,4
HP,ProBook 445 G8,1080.0,1920.0,14.0,,UWVA,AMD Ryzen 5,5600U,256.0,8.0,AMD Radeon,,,556600,4
HP,,1080.0,1920.0,15.6,,SVA,AMD Ryzen 7,5825U,512.0,16.0,AMD Radeon,,,425700,4
HP,,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5500U,1024.0,16.0,AMD Radeon,,,472600,4
HP,,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,256.0,16.0,NVIDIA GeForce MX 550,2.0,,560800,4
HP,,1080.0,1920.0,15.6,,,Intel Core i7,1255U,256.0,16.0,NVIDIA GeForce MX 550,2.0,,597400,4
HP,Pavilion,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,595500,4
HP,Victus,1080.0,1920.0,16.0,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3060,6.0,,910400,4
HP,250 G8 5B6K9ES,1080.0,1920.0,15.0,,IPS,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe Graphics,,,288800,4
HP,ProBook x360 435 G9,1080.0,1920.0,13.3,,IPS,AMD Ryzen 7,5825U,512.0,16.0,AMD Radeon Graphics,,,808900,4
HP,,1080.0,1920.0,17.3,,IPS,AMD Ryzen 3,5300U,256.0,8.0,AMD Radeon Graphics,,,433200,4
HP,255 G9 7N087ES,1080.0,1920.0,15.0,,IPS,AMD Athlon,3150U,512.0,8.0,AMD Radeon Graphics,,,261800,4
HP,ProBook 450 G8,1080.0,1920.0,15.6,,IPS,Intel Core i7,1165G7,512.0,16.0,Intel Iris Xe Graphics,,,954300,4
DELL,Chromebook 11 3000 3100,768.0,1366.0,11.6,,TN,Intel Celeron,N4020,16.0,16.0,Intel UHD Graphics,,,179600,4
DELL,Latitude 3320,1200.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,128.0,4.0,Intel UHD Graphics,,,394000,4
DELL,Vostro 3510,1200.0,1920.0,15.6,,,Intel Core i5,1135G7,512.0,16.0,NVIDIA GeForce MX450,2.0,,515700,4
DELL,XPS 13,1200.0,1920.0,13.0,,,Intel Core i7,1165G7,512.0,16.0,Intel Iris Xe Graphics,,,1097900,4
DELL,Precision 5770,1080.0,1920.0,15.6,,,Intel Core i7,1255U,512.0,16.0,NVIDIA Quadro T500,2.0,,1431600,4
DELL,Latitude 5430,1080.0,1920.0,14.0,,IPS,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,936800,4
DELL,Latitude 5430,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,16.0,Intel Iris Xe Graphics,,,610400,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,WVA,Intel Core i5,1135G7,512.0,8.0,NVIDIA GeForce MX350,2.0,,541300,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,WVA,Intel Core i7,1165G7,512.0,8.0,NVIDIA GeForce MX350,2.0,,597100,4
DELL,Latitude 5530,1080.0,1920.0,15.6,,,Intel Core i5,1245U,512.0,16.0,Intel Iris Xe Graphics,,,680900,4
DELL,Latitude 5530,1080.0,1920.0,15.6,,,Intel Core i5,1265U,512.0,16.0,Intel Iris Xe Graphics,,,327900,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,WVA,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,275600,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,WVA,Intel Core i5,1135G7,512.0,8.0,Intel UHD Graphics,,,404200,4
DELL,Latitude 5530,1080.0,1920.0,15.6,,,Intel Core i5,1235U,256.0,16.0,Intel Iris Xe Graphics,,,334700,4
DELL,Latitude 7330,1080.0,1920.0,13.4,,WVA,Intel Core i5,1245U,256.0,16.0,Intel Iris Xe Graphics,,,986100,4
DELL,Latitude 5330,1080.0,1920.0,13.3,,IPS,Intel Core i5,1245U,256.0,16.0,Intel Iris Xe Graphics,,,637500,4
DELL,Latitude 7330,1080.0,1920.0,13.3,,WVA,Intel Core i5,1235U,256.0,16.0,Intel Iris Xe Graphics,,,778900,4
DELL,Latitude 7430,1080.0,1920.0,14.0,,WVA,Intel Core i5,1245U,512.0,16.0,Intel Iris Xe Graphics,,,817100,4
DELL,Latitude 7430,1080.0,1920.0,14.0,,WVA,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,1124100,4
DELL,Latitude 7430,1080.0,1920.0,14.0,,WVA,Intel Core i5,1245U,256.0,16.0,Intel Iris Xe Graphics,,,889100,4
DELL,Latitude 5330,1080.0,1920.0,13.3,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,932400,4
DELL,Latitude 5430,1080.0,1920.0,14.0,,WVA,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,553100,4
DELL,Latitude 5531,1080.0,1920.0,15.6,,IPS,Intel Core i7,12800H,512.0,16.0,Intel Iris Xe Graphics,,,1041500,4
DELL,Latitude 5330,1080.0,1920.0,13.3,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,707200,4
DELL,Latitude 7530,1080.0,1920.0,15.6,,WVA,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,1188400,4
DELL,Latitude 7530,1080.0,1920.0,15.6,,WVA,Intel Core i5,1245U,512.0,16.0,Intel Iris Xe Graphics,,,1076300,4
DELL,Latitude 9430,1200.0,1920.0,14.0,,LED,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,1335600,4
DELL,Latitude 3000 3420,768.0,1366.0,14.0,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,505500,4
DELL,Latitude 5530,1080.0,1920.0,15.6,,WVA,Intel Core i5,1235U,512.0,8.0,Intel Iris Xe Graphics,,,635100,4
DELL,Latitude 9330,1600.0,2560.0,13.3,,WVA,Intel Core i7,1260U,512.0,16.0,Intel Iris Xe Graphics,,,1296200,4
DELL,Latitude 5420,1080.0,1920.0,14.0,,WVA,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,397900,4
DELL,Latitude 5530,1080.0,1920.0,15.6,,WVA,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe Graphics,,,787700,4
DELL,Latitude 5530,1080.0,1920.0,15.6,,WVA,Intel Core i5,1235U,256.0,8.0,Intel Iris X Graphics,,,608000,4
DELL,Latitude 3420,1080.0,1920.0,14.0,,WVA,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,407500,4
DELL,Latitude 3420,1080.0,1920.0,14.0,,WVA,Intel Core i5,1135G7,256.0,16.0,Intel Iris Xe Graphics,,,500700,4
DELL,Precision 3470,1080.0,1920.0,14.0,,WVA,Intel Core i7,1260P,1024.0,32.0,NVIDIA Quadro T550,4.0,,1392600,4
DELL,Latitude 9330,1600.0,2560.0,13.3,,WVA,Intel Core i7,1260U,512.0,16.0,Intel Iris Xe Graphics,,,1310500,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,WVA,Intel Core i5,1135G7,256.0,8.0,Intel UHD Graphics,,,243300,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,WVA,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,256800,4
DELL,Dell Vostro 3510,1080.0,1920.0,15.6,,IPS,Intel Core i7,1165G7,512.0,8.0,NVIDIA GeForce MX350,2.0,,446500,4
DELL,Precision 5470,1200.0,1920.0,14.0,,,Intel Core i7,12800H,512.0,32.0,NVIDIA Geforce RTX A1000,4.0,,1723700,4
DELL,Precision 5570,2400.0,3840.0,15.6,,,Intel Core i7,12700H,512.0,16.0,Nvidia RTX A2000,8.0,,1877100,4
DELL,Precision 5570,2400.0,3840.0,15.6,,IPS,Intel Core i9,12900H,1024.0,32.0,Nvidia RTX A2000,8.0,,2630000,4
DELL,5470,1200.0,1920.0,14.0,,WVA,Intel Core i7,12800H,512.0,16.0,NVIDIA GeForce RTX A1000,4.0,,1617200,4
DELL,Precision 7670,1200.0,1920.0,16.0,,WLED,Intel Core i7,12850HX,512.0,16.0,NVIDIA GeForce RTX A2000,8.0,,1657800,4
DELL,XPS 17 9720,1200.0,1920.0,17.0,,WVA,Intel Core i7,12700H,1024.0,16.0,Geforce RTX 3050,4.0,,1622500,4
DELL,VOSTRO 3525,1080.0,1920.0,15.6,,IPS,AMD Ryzen 3,5425U,256.0,8.0,AMD Radeon Graphics,,,370700,4
DELL,Latitude 5430,1080.0,1920.0,14.0,,WVA,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,581600,4
DELL,Latitude 7420,1080.0,1920.0,14.0,,WVA,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,629800,4
DELL,Latitude 5330,1080.0,1920.0,13.3,,WVA,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,774400,4
DELL,Latitude 3330,1080.0,1920.0,13.3,,WVA,Intel Core i5,1155G7,256.0,8.0,Intel Iris Xe Graphics,,,556300,4
DELL,Latitude 9420,1200.0,1920.0,14.0,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,943000,4
DELL,PRECISION 5470,1200.0,1920.0,14.0,,WLED,Intel Core i7,12800H,512.0,16.0,RTX A1000,4.0,,1869800,4
DELL,PRECISION 5570,1200.0,1920.0,15.6,,WVA,Intel Core i7,12700H,512.0,16.0,RTX A1000,4.0,,1796200,4
DELL,Latitude 9430,1200.0,1920.0,14.0,,,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,1556100,4
DELL,XPS 13 Plus 9320,1200.0,1920.0,13.4,,WVA,Intel Core i5,1240P,512.0,8.0,Intel Iris Xe Graphics,,,1027600,4
DELL,Chromebook 11 3180,768.0,1366.0,11.6,,IPS,Intel Celeron,N3060,16.0,4.0,Intel HD Graphics 400,,,114900,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,238700,4
DELL,Vostro 7620,1200.0,1920.0,16.0,,WVA,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,1015600,4
DELL,Vostro 3520,1080.0,1920.0,15.6,,,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,479600,4
DELL,Precision 7670,1080.0,1920.0,15.6,,,Intel Core i7,12850HX,1024.0,32.0,NVIDIA GeForce RTX A3000,6.0,,2676500,4
DELL,Latitude 7530,1080.0,1920.0,15.6,,WVA,Intel Core i5,1235U,256.0,16.0,Intel Iris Xe Graphics,,,348600,4
DELL,Latitude 3420,1080.0,1920.0,14.0,,,Intel Core i7,1165G7,256.0,8.0,Intel Iris Xe Graphics,,,488600,4
DELL,XPS 13 Plus,2160.0,3456.0,13.4,,OLED,Intel Core i7,1260P,1024.0,16.0,Intel Iris Xe Graphics,,,1431300,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,WVA,Intel Core i5,1035G1,256.0,8.0,Intel UHD Graphics 600,,,358700,4
DELL,Alienware x14 R1,1080.0,1920.0,14.0,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA Geforce RTX 3060,6.0,,1083900,4
DELL,Latitude 3520,1080.0,1920.0,15.6,,TN,Intel Core i5,1135G7,512.0,16.0,NVIDIA GeForce MX350,2.0,,612400,4
DELL,Latitude 7430,1080.0,1920.0,14.0,,,Intel Core i5,1245U,512.0,16.0,Intel Iris Xe Graphics,,,862600,4
DELL,Latitude 3420,1080.0,1920.0,14.0,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel Iris Xe Graphics,,,423200,4
DELL,Latitude 5000 5430,1080.0,1920.0,14.0,,WVA,Intel Core i5,1245U,256.0,16.0,Intel Iris Xe Graphics,,,720400,4
DELL,Latitude 5420,1080.0,1920.0,14.0,,WVA,Intel Core i7,1185G7,256.0,16.0,Intel Iris Xe Graphics,,,687400,4
DELL,Latitude 5520,2160.0,3840.0,15.6,,IPS,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe Graphics,,,641600,4
DELL,Precision 3470,1080.0,1920.0,14.0,,IPS,Intel Core i5,1250P,512.0,16.0,NVIDIA Quadro T550,4.0,,1015800,4
DELL,Inspiron 15,1080.0,1920.0,15.6,,,Intel Core i5,1035G1,256.0,8.0,Intel UHD Graphics,,,315400,4
DELL,XPS 13 9320,2400.0,3840.0,13.4,,WVA,Intel Core i7,1260P,1024.0,32.0,Intel Iris Xe Graphics,,,1508400,4
DELL,Latitude 7530,1080.0,1920.0,15.6,,WVA,Intel Core i5,1235U,256.0,16.0,Intel Iris Xe Graphics,,,380800,4
DELL,PRECISION 3470,1080.0,1920.0,14.0,,WVA,Intel Core i7,1260P,512.0,16.0,NVIDIA Quadro T550,4.0,,974400,4
DELL,Vostro 3510,1080.0,1920.0,15.6,,WVA,Intel Core i7,1165G7,512.0,8.0,NVIDIA GeForce MX350,2.0,,436300,4
DELL,Latitude 5540,1080.0,1920.0,15.6,,IPS,Intel Core i5,1335U,256.0,16.0,Intel Iris Xe Graphics,,,754100,4
DELL,Latitude 3540,1080.0,1920.0,15.6,,IPS,Intel Core i5,1335U,256.0,16.0,Intel Iris Xe Graphics,,,627700,4
DELL,XPS 13 Plus,2400.0,3840.0,13.4,,OLED,Intel Core i7,1260P,1024.0,16.0,Intel Iris Xe Graphics,,,1763300,4
DELL,LATITUDE 3540,1080.0,1920.0,15.6,,IPS,Intel Core i7,1355U,256.0,16.0,Intel Iris Xe Graphics,,,878700,4
DELL,PRECISION 3480,1080.0,1920.0,14.0,,IPS,Intel Core i7,1360P,512.0,16.0,RTX A500,4.0,,1126200,4
DELL,VOSTRO 3520,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,386100,4
DELL,LATITUDE 5340,1080.0,1920.0,13.3,,IPS,Intel Core i5,1345U,256.0,16.0,Intel Iris Xe Graphics,,,933100,4
DELL,Vostro 3520,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,Intel UHD Graphics,,,474100,4
DELL,Latitude 3520,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe Graphics,,,433200,4
DELL,Latitude 3520,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,537200,4
